GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
90,0.0,0.0,0.0,0.0,-0.0,0.0,-43.17,-30.53,0.0,0.0,50.4,-6.92,-73.71,43.48,-30.22
91,0.0,0.0,-0.0,-0.0,0.0,0.0,-42.95,-31.12,0.0,0.0,45.36,-6.57,-74.06,38.78,-35.28
92,0.0,-0.0,0.0,-0.0,-0.0,0.0,-47.39,-30.91,-0.0,0.0,45.85,-6.58,-78.3,39.27,-39.03
93,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-47.11,-27.12,-0.0,0.0,50.21,-6.77,-74.24,43.44,-30.8
94,0.0,-0.0,-0.0,0.0,0.0,0.0,-45.66,-32.68,-0.0,0.0,49.5,-6.83,-78.34,42.67,-35.67
95,0.0,-0.0,-0.0,-0.0,0.0,0.0,-47.97,-31.45,-0.0,-0.0,51.75,-6.91,-79.42,44.84,-34.58
96,0.0,0.0,0.0,-0.0,-0.0,0.0,-46.4,-32.16,-0.0,-0.0,54.46,-6.77,-78.56,47.68,-30.87
97,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-48.03,-11.62,-0.0,0.0,44.15,-6.4,-59.65,37.76,-21.89
98,-0.0,0.0,-0.0,0.0,-0.0,0.0,-46.94,-15.03,0.0,-0.0,45.31,-6.26,-61.97,39.05,-22.92
99,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-44.13,-12.71,-0.0,-0.0,42.7,-5.95,-56.85,36.76,-20.09
100,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-43.79,-11.33,-0.0,0.0,45.1,-6.21,-55.12,38.89,-16.23
101,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-44.15,-14.68,0.0,0.0,45.54,-5.81,-58.84,39.73,-19.11
102,0.0,-0.0,-0.0,0.0,0.0,0.0,-48.47,-8.5,0.0,0.0,42.45,-6.28,-56.97,36.18,-20.79
103,0.0,0.0,-0.0,-0.0,0.0,0.0,-44.96,-16.42,0.0,0.0,48.91,-6.2,-61.38,42.71,-18.66
104,0.0,-0.0,-0.0,0.0,0.0,0.0,-47.13,-20.24,-0.0,0.0,53.08,-6.38,-67.37,46.7,-20.67
105,0.0,0.0,-0.0,0.0,0.0,0.0,-45.06,-8.67,0.0,0.0,38.32,-6.28,-53.74,32.04,-21.69
106,0.0,0.0,-0.0,-0.0,0.0,0.0,-44.69,-24.12,0.0,-0.0,57.31,-6.17,-68.8,51.15,-17.66
107,-0.0,0.0,-0.0,-0.0,0.0,0.0,-44.96,-11.46,0.0,0.0,44.64,-6.3,-56.43,38.34,-18.09
108,0.0,0.0,0.0,-0.0,0.0,0.0,-44.15,-17.55,-0.0,-0.0,49.46,-6.21,-61.69,43.25,-18.44
109,0.0,-0.0,0.0,0.0,0.0,0.0,-41.29,-14.46,0.0,-0.0,49.02,-6.51,-55.75,42.52,-13.23
110,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-52.53,-7.67,0.0,-0.0,44.37,-7.12,-60.19,37.26,-22.94
111,0.0,0.0,-0.0,0.0,0.0,0.0,-41.58,-20.06,0.0,-0.0,46.86,-6.43,-61.64,40.42,-21.22
112,-0.0,-0.0,-0.0,0.0,0.0,0.0,-46.43,-20.16,-0.0,0.0,47.71,-6.3,-66.6,41.41,-25.19
113,0.0,-0.0,0.0,0.0,-0.0,0.0,-49.85,-18.86,-0.0,-0.0,45.59,-6.49,-68.71,39.09,-29.62
114,0.0,0.0,0.0,-0.0,0.0,0.0,-39.28,-23.96,0.0,-0.0,46.21,-5.89,-63.24,40.32,-22.92
115,-0.0,0.0,-0.0,0.0,-0.0,0.0,-42.08,-29.57,0.0,0.0,51.5,-6.42,-71.64,45.07,-26.57
116,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-46.37,-20.21,0.0,-0.0,50.02,-6.52,-66.58,43.49,-23.08
117,0.0,-0.0,-0.0,-0.0,0.0,0.0,-48.16,-14.64,0.0,-0.0,46.92,-6.37,-62.8,40.54,-22.26
118,0.0,-0.0,0.0,0.0,0.0,0.0,-45.3,-24.06,0.0,0.0,53.09,-6.32,-69.36,46.78,-22.58
119,0.0,-0.0,-0.0,-0.0,0.0,0.0,-42.95,-15.98,0.0,-0.0,41.69,-6.03,-58.92,35.66,-23.26
120,-0.0,-0.0,-0.0,0.0,0.0,0.0,-49.5,-10.97,-0.0,-0.0,44.03,-6.64,-60.47,37.39,-23.08
121,-0.0,-0.0,0.0,-0.0,0.0,0.0,-42.46,-11.86,-0.0,-0.0,45.73,-5.94,-54.32,39.79,-14.54
122,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-43.48,-11.99,-0.0,0.0,49.43,-6.35,-55.47,43.08,-12.4
123,-0.0,0.0,-0.0,0.0,-0.0,0.0,-48.93,-12.35,-0.0,-0.0,47.12,-6.46,-61.28,40.66,-20.62
124,0.0,-0.0,-0.0,-0.0,0.0,0.0,-48.04,-10.69,-0.0,0.0,42.72,-6.44,-58.74,36.28,-22.45
125,0.0,0.0,0.0,-0.0,0.0,0.0,-47.22,-7.34,-0.0,0.0,37.84,-6.08,-54.56,31.76,-22.8
126,0.0,-0.0,-0.0,-0.0,0.0,0.0,-45.7,-18.37,0.0,-0.0,47.01,-6.18,-64.06,40.82,-23.24
127,-0.0,-0.0,0.0,0.0,0.0,0.0,-42.86,-17.86,0.0,0.0,48.19,-6.3,-60.72,41.89,-18.83
128,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-47.64,-13.76,0.0,-0.0,43.44,-6.35,-61.4,37.09,-24.3
129,0.0,0.0,-0.0,0.0,-0.0,0.0,-45.46,-23.41,0.0,0.0,50.23,-6.74,-68.86,43.49,-25.37
130,-0.0,0.0,-0.0,-0.0,0.0,0.0,-44.48,-23.29,-0.0,-0.0,49.3,-6.15,-67.77,43.16,-24.61
131,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-47.6,-21.39,0.0,0.0,47.55,-6.38,-69.0,41.16,-27.83
132,-0.0,-0.0,0.0,0.0,-0.0,0.0,-45.92,-23.08,-0.0,0.0,49.52,-6.45,-69.0,43.07,-25.93
133,0.0,0.0,0.0,-0.0,-0.0,0.0,-46.42,-14.95,-0.0,-0.0,43.32,-6.34,-61.37,36.97,-24.39
134,0.0,0.0,-0.0,0.0,-0.0,0.0,-49.59,-22.19,0.0,0.0,46.28,-6.78,-71.79,39.5,-32.28
135,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-44.66,-21.49,-0.0,-0.0,51.32,-6.48,-66.15,44.84,-21.31
136,0.0,0.0,0.0,0.0,-0.0,0.0,-47.49,-20.44,0.0,0.0,51.75,-6.52,-67.93,45.23,-22.7
137,0.0,0.0,0.0,-0.0,-0.0,0.0,-48.04,-19.98,0.0,0.0,48.23,-6.62,-68.01,41.61,-26.4
138,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-47.4,-22.84,0.0,0.0,52.04,-6.67,-70.24,45.37,-24.87
139,-0.0,0.0,0.0,0.0,0.0,0.0,-47.55,-19.2,0.0,-0.0,49.08,-6.54,-66.75,42.54,-24.21
140,0.0,-0.0,0.0,0.0,0.0,0.0,-43.95,-24.45,-0.0,-0.0,53.31,-6.28,-68.4,47.02,-21.38
141,0.0,0.0,-0.0,-0.0,-0.0,0.0,-42.63,-24.77,-0.0,-0.0,50.86,-6.42,-67.4,44.43,-22.97
142,-0.0,-0.0,-0.0,0.0,0.0,0.0,-46.34,-16.1,-0.0,-0.0,46.76,-6.19,-62.45,40.57,-21.87
143,-0.0,-0.0,0.0,0.0,-0.0,0.0,-47.19,-12.71,-0.0,0.0,45.41,-6.6,-59.9,38.82,-21.09
144,-0.0,-0.0,0.0,0.0,-0.0,0.0,-44.79,-16.29,0.0,0.0,39.62,-6.31,-61.08,33.31,-27.77
145,0.0,0.0,0.0,0.0,0.0,0.0,-47.72,-21.52,0.0,-0.0,56.06,-6.37,-69.24,49.69,-19.55
146,0.0,0.0,0.0,-0.0,0.0,0.0,-48.42,-20.91,0.0,0.0,48.73,-6.8,-69.33,41.93,-27.4
147,-0.0,-0.0,0.0,0.0,0.0,0.0,-43.09,-22.14,-0.0,-0.0,49.97,-6.21,-65.23,43.76,-21.47
148,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-48.68,-16.07,0.0,-0.0,44.63,-6.46,-64.74,38.16,-26.58
149,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-46.07,-17.59,0.0,-0.0,44.39,-6.37,-63.67,38.02,-25.65
150,-0.0,0.0,0.0,0.0,0.0,0.0,-40.66,-24.58,0.0,-0.0,53.58,-6.66,-65.24,46.92,-18.33
151,-0.0,-0.0,0.0,-0.0,0.0,0.0,-49.79,-13.3,-0.0,0.0,45.82,-6.57,-63.08,39.25,-23.83
152,0.0,0.0,-0.0,0.0,0.0,0.0,-44.43,-16.18,0.0,0.0,44.84,-6.23,-60.6,38.61,-21.99
153,-0.0,0.0,0.0,0.0,-0.0,0.0,-42.04,-18.61,0.0,0.0,42.33,-6.23,-60.65,36.1,-24.55
154,-0.0,0.0,0.0,0.0,-0.0,0.0,-46.92,-14.24,-0.0,-0.0,49.49,-6.53,-61.16,42.96,-18.2
155,0.0,0.0,-0.0,-0.0,0.0,0.0,-45.34,-3.56,0.0,0.0,40.68,-6.22,-48.9,34.46,-14.43
156,-0.0,0.0,-0.0,-0.0,0.0,0.0,-42.88,-8.46,0.0,-0.0,41.62,-5.62,-51.34,36.0,-15.34
157,0.0,0.0,-0.0,0.0,-0.0,0.0,-50.5,-15.56,-0.0,-0.0,49.36,-6.46,-66.07,42.89,-23.17
158,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-48.84,-17.84,-0.0,0.0,52.68,-6.7,-66.68,45.98,-20.7
159,-0.0,-0.0,-0.0,0.0,0.0,0.0,-48.29,-12.44,-0.0,0.0,46.72,-6.43,-60.73,40.29,-20.44
160,0.0,-0.0,0.0,-0.0,0.0,0.0,-49.3,-4.82,-0.0,0.0,42.48,-6.45,-54.12,36.04,-18.09
161,0.0,0.0,0.0,0.0,0.0,0.0,-50.24,-12.41,-0.0,-0.0,42.59,-6.5,-62.65,36.09,-26.56
162,-0.0,0.0,0.0,0.0,-0.0,0.0,-47.38,-5.42,0.0,0.0,40.46,-6.3,-52.8,34.16,-18.63
163,0.0,-0.0,0.0,-0.0,-0.0,0.0,-48.08,-8.49,-0.0,0.0,40.57,-6.28,-56.57,34.29,-22.28
164,-0.0,0.0,0.0,-0.0,-0.0,0.0,-50.02,-1.85,-0.0,0.0,35.46,-6.59,-51.86,28.87,-22.99
165,0.0,-0.0,-0.0,0.0,-0.0,0.0,-46.58,-4.86,-0.0,-0.0,36.75,-5.97,-51.44,30.78,-20.66
166,-0.0,-0.0,0.0,0.0,-0.0,0.0,-42.8,-10.05,-0.0,0.0,40.7,-5.77,-52.85,34.93,-17.92
167,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-45.9,-7.73,0.0,0.0,39.93,-5.94,-53.64,33.98,-19.65
168,0.0,-0.0,0.0,0.0,-0.0,0.0,-49.24,-13.65,0.0,0.0,47.33,-6.65,-62.89,40.68,-22.21
169,0.0,-0.0,0.0,-0.0,-0.0,0.0,-48.46,-10.61,0.0,-0.0,46.32,-6.28,-59.07,40.04,-19.03
170,0.0,0.0,0.0,0.0,-0.0,0.0,-45.51,-4.8,0.0,-0.0,39.79,-6.03,-50.3,33.76,-16.55
171,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-48.54,-8.44,0.0,-0.0,39.8,-6.29,-56.98,33.51,-23.47
172,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-46.77,-8.82,0.0,-0.0,45.23,-6.33,-55.6,38.9,-16.69
173,-0.0,0.0,0.0,0.0,-0.0,0.0,-47.28,-8.48,-0.0,-0.0,39.7,-6.11,-55.76,33.59,-22.17
174,-0.0,0.0,-0.0,0.0,0.0,0.0,-45.91,-11.32,-0.0,0.0,42.46,-5.63,-57.22,36.83,-20.39
175,-0.0,0.0,0.0,0.0,-0.0,0.0,-43.35,-13.89,-0.0,0.0,44.93,-5.69,-57.24,39.24,-18.0
176,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-43.58,-10.4,0.0,0.0,47.47,-5.8,-53.98,41.68,-12.3
177,0.0,-0.0,-0.0,0.0,-0.0,0.0,-46.41,-12.61,-0.0,-0.0,46.33,-6.23,-59.02,40.1,-18.92
178,-0.0,0.0,0.0,-0.0,-0.0,0.0,-48.77,-4.92,0.0,0.0,41.56,-6.42,-53.7,35.14,-18.56
179,0.0,-0.0,-0.0,0.0,0.0,0.0,-47.07,-8.79,0.0,-0.0,42.49,-6.08,-55.86,36.41,-19.44
180,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-50.47,-11.08,-0.0,-0.0,43.97,-6.28,-61.55,37.7,-23.85
181,0.0,-0.0,-0.0,0.0,0.0,0.0,-44.58,-9.41,0.0,0.0,43.39,-5.91,-54.0,37.48,-16.51
182,0.0,-0.0,0.0,-0.0,0.0,0.0,-46.2,-12.79,0.0,-0.0,46.75,-5.99,-58.99,40.75,-18.24
183,-0.0,0.0,-0.0,0.0,0.0,0.0,-46.7,-3.64,-0.0,0.0,34.45,-6.24,-50.33,28.21,-22.12
184,-0.0,0.0,-0.0,0.0,0.0,0.0,-43.16,-9.06,-0.0,-0.0,41.75,-6.04,-52.23,35.71,-16.52
185,0.0,0.0,-0.0,0.0,-0.0,0.0,-44.81,-7.91,0.0,-0.0,42.23,-5.95,-52.72,36.28,-16.44
186,0.0,-0.0,-0.0,-0.0,0.0,0.0,-50.6,-7.16,0.0,-0.0,42.47,-6.52,-57.75,35.95,-21.8
187,0.0,0.0,0.0,0.0,0.0,0.0,-48.23,-2.22,0.0,-0.0,33.27,-6.65,-50.45,26.62,-23.83
188,-0.0,-0.0,0.0,0.0,-0.0,0.0,-48.19,-1.74,0.0,-0.0,38.17,-6.43,-49.93,31.74,-18.19
189,-0.0,0.0,-0.0,0.0,-0.0,0.0,-46.18,-3.34,-0.0,-0.0,38.93,-5.88,-49.52,33.05,-16.47
190,-0.0,0.0,0.0,-0.0,0.0,0.0,-49.93,-7.3,-0.0,-0.0,40.56,-6.3,-57.23,34.25,-22.98
191,0.0,-0.0,0.0,-0.0,0.0,0.0,-43.39,-3.87,0.0,-0.0,39.9,-5.8,-47.26,34.1,-13.15
192,-0.0,-0.0,-0.0,0.0,0.0,0.0,-43.68,-9.22,0.0,-0.0,43.24,-6.4,-52.9,36.84,-16.06
193,0.0,-0.0,0.0,-0.0,0.0,0.0,-48.98,-14.46,-0.0,-0.0,42.8,-6.65,-63.44,36.15,-27.28
194,0.0,0.0,0.0,0.0,-0.0,0.0,-45.39,-6.28,-0.0,-0.0,40.51,-5.9,-51.68,34.61,-17.07
195,-0.0,0.0,0.0,-0.0,0.0,0.0,-39.37,-12.49,0.0,0.0,41.67,-6.14,-51.86,35.52,-16.34
196,0.0,-0.0,0.0,0.0,-0.0,0.0,-43.12,-16.76,-0.0,-0.0,53.26,-6.03,-59.88,47.23,-12.65
197,0.0,0.0,-0.0,0.0,-0.0,0.0,-46.09,-18.76,0.0,0.0,50.16,-6.34,-64.85,43.82,-21.03
198,0.0,0.0,0.0,-0.0,-0.0,0.0,-48.96,-6.42,-0.0,-0.0,38.44,-6.33,-55.38,32.11,-23.27
199,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-50.78,-7.46,-0.0,0.0,45.1,-6.55,-58.24,38.55,-19.7
200,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-49.5,-6.52,0.0,0.0,41.5,-6.27,-56.02,35.23,-20.79
201,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-50.78,-11.25,0.0,0.0,44.94,-6.35,-62.03,38.59,-23.45
202,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.51,-11.45,0.0,0.0,41.36,-6.22,-57.96,35.14,-22.83
203,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-45.89,-20.56,0.0,0.0,51.34,-6.11,-66.46,45.23,-21.23
204,0.0,0.0,0.0,-0.0,0.0,0.0,-44.52,-8.9,-0.0,-0.0,43.92,-5.91,-53.42,38.01,-15.41
205,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-50.09,-9.93,-0.0,0.0,43.37,-6.05,-60.02,37.32,-22.7
206,-0.0,-0.0,0.0,0.0,-0.0,0.0,-45.93,-2.26,-0.0,-0.0,38.07,-5.86,-48.19,32.22,-15.97
207,0.0,-0.0,0.0,-0.0,0.0,0.0,-45.7,-7.98,0.0,0.0,41.22,-5.86,-53.68,35.36,-18.32
208,-0.0,-0.0,0.0,0.0,0.0,0.0,-45.13,-7.16,-0.0,0.0,40.98,-6.29,-52.28,34.69,-17.59
209,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-48.65,-20.65,-0.0,-0.0,52.98,-6.44,-69.3,46.53,-22.77
210,0.0,-0.0,0.0,-0.0,-0.0,0.0,-51.47,-24.47,-0.0,-0.0,50.64,-6.64,-75.95,44.0,-31.95
211,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-50.43,-24.88,-0.0,-0.0,49.35,-6.64,-75.32,42.71,-32.6
212,-0.0,-0.0,0.0,0.0,0.0,0.0,-49.77,-16.48,0.0,0.0,45.5,-6.34,-66.26,39.16,-27.1
213,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-45.03,-16.75,0.0,-0.0,46.94,-6.65,-61.78,40.29,-21.5
214,0.0,-0.0,0.0,-0.0,-0.0,0.0,-44.67,-13.29,0.0,-0.0,51.12,-6.56,-57.95,44.56,-13.39
215,-0.0,-0.0,0.0,0.0,0.0,0.0,-51.71,-12.3,0.0,0.0,51.88,-6.62,-64.01,45.25,-18.76
216,0.0,0.0,0.0,-0.0,0.0,0.0,-43.64,-9.48,0.0,-0.0,40.95,-6.09,-53.12,34.87,-18.25
217,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-50.43,-19.84,-0.0,0.0,49.01,-6.6,-70.27,42.41,-27.86
218,0.0,0.0,-0.0,-0.0,-0.0,0.0,-46.98,-9.12,-0.0,0.0,43.39,-6.22,-56.11,37.17,-18.94
219,0.0,0.0,-0.0,0.0,-0.0,0.0,-48.29,-12.34,0.0,0.0,46.64,-6.42,-60.62,40.22,-20.41
220,0.0,-0.0,0.0,-0.0,0.0,0.0,-52.06,-9.96,0.0,0.0,42.9,-6.7,-62.02,36.2,-25.82
221,0.0,-0.0,-0.0,0.0,0.0,0.0,-53.48,-17.83,0.0,0.0,50.28,-6.96,-71.31,43.32,-28.0
222,0.0,-0.0,-0.0,0.0,-0.0,0.0,-50.47,-16.0,-0.0,-0.0,50.36,-7.06,-66.47,43.3,-23.17
223,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-51.45,-17.11,-0.0,-0.0,48.43,-6.72,-68.55,41.7,-26.85
224,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-53.95,-10.45,0.0,-0.0,46.21,-6.65,-64.4,39.56,-24.84
225,0.0,0.0,0.0,0.0,-0.0,0.0,-51.36,-9.88,0.0,0.0,43.12,-6.6,-61.24,36.52,-24.72
226,0.0,0.0,0.0,0.0,-0.0,0.0,-54.98,-5.86,-0.0,0.0,40.4,-7.05,-60.85,33.35,-27.5
227,0.0,-0.0,0.0,-0.0,-0.0,0.0,-49.47,-9.72,0.0,-0.0,43.1,-6.92,-59.2,36.19,-23.01
228,-0.0,0.0,0.0,0.0,-0.0,0.0,-49.61,-13.4,-0.0,0.0,46.83,-6.47,-63.01,40.36,-22.65
229,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.5,-14.41,0.0,-0.0,52.4,-6.55,-60.91,45.85,-15.07
230,-0.0,-0.0,-0.0,0.0,0.0,0.0,-49.68,-15.0,-0.0,0.0,48.81,-6.78,-64.67,42.04,-22.64
231,-0.0,-0.0,0.0,0.0,-0.0,0.0,-47.41,-2.84,-0.0,0.0,41.77,-6.36,-50.25,35.41,-14.83
232,-0.0,0.0,-0.0,0.0,-0.0,0.0,-48.76,-12.83,-0.0,-0.0,47.39,-6.15,-61.59,41.23,-20.36
233,0.0,-0.0,0.0,0.0,-0.0,0.0,-50.88,-4.64,-0.0,0.0,40.65,-6.58,-55.52,34.07,-21.45
234,0.0,0.0,-0.0,0.0,0.0,0.0,-46.35,-13.88,0.0,-0.0,46.65,-5.93,-60.23,40.72,-19.5
235,0.0,0.0,0.0,0.0,-0.0,0.0,-51.87,-11.9,0.0,0.0,48.71,-6.72,-63.77,41.99,-21.78
236,-0.0,0.0,0.0,-0.0,-0.0,0.0,-50.19,-4.76,0.0,0.0,45.45,-6.46,-54.95,38.99,-15.96
237,-0.0,0.0,0.0,-0.0,-0.0,0.0,-44.34,-15.15,-0.0,0.0,48.6,-6.01,-59.49,42.59,-16.91
238,-0.0,0.0,-0.0,0.0,-0.0,0.0,-50.89,-6.3,0.0,-0.0,39.3,-6.72,-57.19,32.59,-24.6
239,0.0,-0.0,0.0,-0.0,-0.0,0.0,-49.66,-16.22,-0.0,-0.0,48.85,-6.39,-65.88,42.46,-23.42
240,0.0,0.0,0.0,0.0,-0.0,0.0,-50.83,-9.01,-0.0,0.0,44.96,-6.69,-59.84,38.27,-21.57
241,-0.0,-0.0,0.0,0.0,-0.0,0.0,-51.6,-12.39,0.0,0.0,48.54,-6.87,-63.99,41.67,-22.32
242,-0.0,0.0,0.0,0.0,0.0,0.0,-52.2,-14.39,-0.0,0.0,49.87,-6.99,-66.6,42.89,-23.71
243,-0.0,0.0,-0.0,0.0,-0.0,0.0,-51.3,-10.98,0.0,0.0,46.53,-6.68,-62.28,39.85,-22.43
244,0.0,0.0,-0.0,-0.0,-0.0,0.0,-49.81,-14.97,-0.0,-0.0,47.71,-6.5,-64.78,41.21,-23.57
245,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.49,-13.43,0.0,-0.0,45.18,-6.65,-59.92,38.53,-21.39
246,0.0,0.0,-0.0,0.0,0.0,0.0,-46.86,-5.43,0.0,0.0,40.61,-6.54,-52.29,34.07,-18.22
247,0.0,-0.0,0.0,0.0,0.0,0.0,-50.52,-11.27,-0.0,-0.0,51.89,-6.62,-61.79,45.27,-16.52
248,0.0,0.0,-0.0,0.0,0.0,0.0,-45.85,-9.85,-0.0,0.0,46.24,-6.6,-55.7,39.64,-16.06
249,0.0,0.0,-0.0,-0.0,0.0,0.0,-49.18,-9.45,0.0,-0.0,44.85,-6.34,-58.62,38.51,-20.11
250,0.0,-0.0,0.0,-0.0,-0.0,0.0,-50.21,-3.87,0.0,-0.0,37.4,-6.4,-54.08,31.0,-23.09
251,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-42.41,-14.13,0.0,0.0,44.08,-6.13,-56.54,37.95,-18.59
252,0.0,-0.0,0.0,-0.0,0.0,0.0,-49.26,-5.84,-0.0,0.0,40.7,-6.43,-55.11,34.27,-20.84
253,-0.0,0.0,-0.0,0.0,-0.0,0.0,-49.43,-11.58,0.0,-0.0,47.91,-6.04,-61.01,41.87,-19.14
254,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-49.19,-12.06,0.0,0.0,48.66,-6.29,-61.24,42.37,-18.88
255,0.0,-0.0,-0.0,0.0,-0.0,0.0,-51.18,-16.57,0.0,0.0,49.71,-6.55,-67.75,43.16,-24.59
256,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-50.05,-5.02,0.0,-0.0,40.64,-6.06,-55.07,34.57,-20.5
257,-0.0,-0.0,-0.0,0.0,0.0,0.0,-48.69,-8.95,-0.0,-0.0,45.05,-6.4,-57.64,38.64,-19.0
258,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-46.76,-10.82,0.0,0.0,46.45,-6.3,-57.57,40.16,-17.42
259,-0.0,-0.0,0.0,0.0,0.0,0.0,-48.58,-7.27,-0.0,-0.0,40.69,-6.15,-55.85,34.53,-21.31
260,0.0,-0.0,0.0,0.0,-0.0,0.0,-46.02,-11.63,-0.0,-0.0,43.7,-5.93,-57.64,37.77,-19.87
261,-0.0,-0.0,0.0,-0.0,0.0,0.0,-47.03,-6.25,-0.0,0.0,43.35,-6.1,-53.28,37.25,-16.03
262,0.0,0.0,0.0,0.0,0.0,0.0,-46.5,-8.91,0.0,0.0,44.25,-5.85,-55.41,38.4,-17.01
263,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-42.99,-9.0,-0.0,0.0,46.0,-5.97,-51.99,40.03,-11.96
264,-0.0,0.0,0.0,0.0,-0.0,0.0,-47.8,-12.31,-0.0,0.0,49.17,-5.97,-60.1,43.21,-16.89
265,0.0,0.0,-0.0,0.0,0.0,0.0,-46.01,-10.17,0.0,-0.0,44.38,-6.19,-56.18,38.19,-17.98
266,-0.0,-0.0,0.0,0.0,-0.0,0.0,-48.24,-1.9,-0.0,0.0,39.09,-6.07,-50.14,33.02,-17.12
267,-0.0,0.0,0.0,-0.0,-0.0,0.0,-42.01,-11.24,0.0,0.0,43.43,-5.75,-53.25,37.68,-15.58
268,0.0,0.0,-0.0,0.0,0.0,0.0,-40.8,-15.28,-0.0,0.0,48.34,-5.74,-56.08,42.6,-13.48
269,-0.0,0.0,0.0,-0.0,0.0,0.0,-44.18,-6.15,-0.0,-0.0,42.73,-5.73,-50.33,37.0,-13.33
270,-0.0,-0.0,0.0,-0.0,0.0,0.0,-46.6,-13.62,-0.0,0.0,46.76,-6.23,-60.22,40.53,-19.7
271,-0.0,0.0,0.0,0.0,-0.0,0.0,-49.05,-6.29,-0.0,0.0,42.27,-6.24,-55.34,36.03,-19.31
272,0.0,-0.0,0.0,-0.0,0.0,0.0,-43.58,-2.93,-0.0,0.0,39.8,-6.22,-46.52,33.57,-12.95
273,-0.0,0.0,0.0,-0.0,-0.0,0.0,-42.97,-20.18,0.0,-0.0,49.9,-5.54,-63.15,44.36,-18.8
274,0.0,0.0,0.0,0.0,-0.0,0.0,-51.33,-6.87,-0.0,-0.0,44.87,-6.47,-58.2,38.4,-19.81
275,-0.0,-0.0,-0.0,0.0,0.0,0.0,-42.3,-14.04,0.0,0.0,47.44,-5.96,-56.34,41.48,-14.86
276,0.0,-0.0,0.0,0.0,0.0,0.0,-47.42,-10.34,-0.0,0.0,45.24,-6.47,-57.76,38.77,-18.99
277,0.0,0.0,0.0,0.0,-0.0,0.0,-44.94,-9.24,0.0,0.0,40.93,-5.83,-54.18,35.1,-19.08
278,0.0,0.0,-0.0,0.0,0.0,0.0,-47.84,-6.88,-0.0,-0.0,42.0,-6.06,-54.72,35.93,-18.79
279,0.0,-0.0,0.0,0.0,-0.0,0.0,-47.13,-9.89,0.0,-0.0,41.97,-6.3,-57.02,35.67,-21.34
280,0.0,-0.0,0.0,-0.0,-0.0,0.0,-44.57,-8.88,-0.0,0.0,39.83,-6.22,-53.45,33.61,-19.84
281,0.0,0.0,0.0,-0.0,0.0,0.0,-46.17,-3.58,-0.0,-0.0,39.15,-6.27,-49.76,32.89,-16.87
282,-0.0,0.0,0.0,-0.0,-0.0,0.0,-42.6,-10.21,0.0,-0.0,43.33,-5.65,-52.81,37.68,-15.13
283,0.0,0.0,-0.0,-0.0,-0.0,0.0,-46.73,-22.62,-0.0,0.0,55.87,-6.7,-69.35,49.16,-20.19
284,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-48.89,-15.8,-0.0,-0.0,45.99,-6.79,-64.69,39.2,-25.49
285,-0.0,-0.0,0.0,0.0,-0.0,0.0,-45.75,-16.35,-0.0,-0.0,48.13,-5.95,-62.1,42.18,-19.92
286,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-50.27,-9.05,-0.0,-0.0,45.52,-6.27,-59.32,39.25,-20.07
